account_id,customer_id,account_type,account_number,branch_id,balance,currency,status,interest_rate,opened_date,last_activity_date
ACC-602245,502713,money_market,1466-5057-1351-0961,BR-0046,454706.33,USD,active,2.0877,2019-02-12,2019-11-20
ACC-602246,501070,checking,8970-1412-9806-2670,BR-0076,121.96,USD,active,0.2344,2019-12-30,2020-03-14
ACC-602247,500506,cd,9506-8835-6954-7292,BR-0082,147056.84,USD,active,5.5694,2024-01-27,2025-09-06
ACC-602248,502891,checking,5791-1144-6330-9871,BR-0026,6282.25,USD,dormant,0.3091,2021-09-09,2021-10-24
ACC-602249,500289,savings,7365-6995-8862-6027,BR-0104,183413.16,USD,active,1.4755,2025-08-19,2025-12-22
ACC-602250,501491,savings,0908-6322-7718-0419,BR-0129,120404.48,USD,active,2.6762,2023-05-02,2023-08-15
ACC-602251,500690,savings,3466-0637-9049-6142,BR-0200,84146.57,USD,dormant,1.008,2025-09-05,2025-09-26
ACC-602252,501275,savings,0040-9414-9380-9730,BR-0028,1960.56,USD,active,4.1088,2019-05-25,2019-06-14
ACC-602253,501115,checking,4518-7376-3159-7094,BR-0018,39935.61,USD,active,0.1281,2020-08-13,2020-09-19
ACC-602254,501678,checking,8222-4014-6402-4837,BR-0110,4446.26,USD,dormant,0.4247,2019-11-27,2020-03-01
ACC-602255,502872,savings,0789-9720-3550-4680,BR-0094,23111.63,USD,active,4.0543,2024-12-15,2025-10-11
ACC-602256,501005,checking,7502-5930-2941-2553,BR-0118,11148.81,USD,active,0.0383,2019-05-08,2020-06-27
ACC-602257,500210,checking,9043-0691-9069-2048,BR-0002,37504.54,USD,active,0.2703,2021-07-05,2022-11-12
ACC-602258,500180,checking,9088-7968-8343-9605,BR-0045,41954.94,USD,active,0.1705,2025-07-01,2025-10-03
ACC-602259,500263,checking,9139-7324-3705-2954,BR-0190,6457.79,USD,active,0.3264,2022-09-26,2022-11-09
ACC-602260,502466,money_market,3842-2075-8292-4119,BR-0007,62786.4,USD,dormant,3.8555,2019-08-08,2021-05-11
ACC-602261,502823,checking,7065-3512-3917-4552,BR-0146,46161.86,USD,dormant,0.1546,2019-06-01,2020-03-15
ACC-602262,501335,savings,1825-5410-4224-7049,BR-0140,154507.28,USD,active,1.7356,2021-05-10,2022-05-08
ACC-602263,500300,checking,4035-3830-8238-5797,BR-0012,14000.63,USD,dormant,0.3598,2020-05-22,2021-04-11
ACC-602264,502084,checking,5777-5959-9230-6958,BR-0141,15530.16,USD,active,0.409,2024-09-06,2025-09-12
ACC-602265,501516,savings,4456-9473-0162-3374,BR-0196,199781.13,USD,dormant,3.2873,2021-11-17,2022-08-16
ACC-602266,500937,checking,8036-4056-1596-1384,BR-0116,25674.85,USD,active,0.4754,2022-06-15,2023-05-22
ACC-602267,501789,checking,2378-4996-0387-5098,BR-0133,16673.67,USD,active,0.0906,2019-06-03,2020-03-04
ACC-602268,502081,checking,2723-2962-5285-8941,BR-0080,17566.9,USD,active,0.3644,2025-01-13,2025-03-22
ACC-602269,501408,checking,3077-9437-1134-9493,BR-0058,38640.18,USD,dormant,0.4624,2020-11-23,2021-02-06
ACC-602270,501163,savings,3518-4227-8500-6447,BR-0010,189276.88,USD,dormant,2.6396,2019-11-08,2021-06-05
ACC-602271,501167,checking,8289-5465-4823-6929,BR-0155,34571.51,USD,active,0.3118,2023-12-11,2025-06-24
ACC-602272,501061,savings,0848-0023-9556-9842,BR-0090,966.12,USD,active,1.8394,2021-12-18,2022-09-18
ACC-602273,502672,checking,2895-9837-8472-9985,BR-0021,12377.32,USD,dormant,0.4019,2024-05-19,2025-11-03
ACC-602274,500517,checking,3740-9576-4437-4280,BR-0046,46126.97,USD,dormant,0.2524,2025-04-20,2025-06-29
ACC-602275,502980,cd,6012-8257-8626-2181,BR-0038,158744.4,USD,active,5.2846,2019-06-12,2020-04-28
ACC-602276,502582,checking,6789-8590-4031-3282,BR-0181,49596.9,USD,active,0.3955,2021-08-11,2022-01-19
ACC-602277,500600,savings,2200-0763-8254-4865,BR-0111,22434.22,USD,active,2.8433,2019-03-07,2021-01-31
ACC-602278,500220,checking,9448-6759-7015-0247,BR-0124,32883.36,USD,active,0.1291,2019-01-22,2019-08-18
ACC-602279,501673,checking,1735-7573-6345-9360,BR-0161,16828.56,USD,active,0.086,2020-06-08,2021-04-06
ACC-602280,500519,savings,5514-6800-3390-2383,BR-0038,86157.51,USD,active,1.6612,2020-09-17,2022-08-23
ACC-602281,500210,savings,4088-5595-4949-0604,BR-0109,135654.06,USD,active,0.6144,2024-10-07,2025-10-25
ACC-602282,500434,savings,4214-9135-6661-3467,BR-0168,44005.81,USD,active,3.9494,2019-11-21,2021-11-19
ACC-602283,500523,checking,5635-1041-7120-1411,BR-0185,813.82,USD,active,0.1029,2023-09-16,2023-09-25
ACC-602284,502212,checking,6365-3092-9549-3404,BR-0133,5644.85,USD,active,0.3996,2023-01-07,2024-12-22
ACC-602285,502148,checking,1385-2459-3298-4353,BR-0144,23825.74,USD,dormant,0.3617,2020-10-15,2022-04-03
ACC-602286,500284,money_market,8825-4631-0030-5707,BR-0169,438379.56,USD,active,3.6267,2025-10-08,2025-12-31
ACC-602287,500925,savings,6748-5684-9968-0295,BR-0103,45669.38,USD,active,2.1733,2021-07-21,2022-03-25
ACC-602288,501360,savings,6238-9505-2167-9277,BR-0108,35614.49,USD,active,2.7818,2021-08-16,2023-02-18
ACC-602289,501343,savings,1280-2415-8901-9115,BR-0003,177862.0,USD,dormant,4.9292,2025-03-22,2025-10-04
ACC-602290,502676,checking,7036-1421-5684-4153,BR-0013,4013.27,USD,active,0.3342,2019-08-28,2019-08-30
ACC-602291,500197,checking,9879-7487-3559-6280,BR-0197,8320.74,USD,active,0.3112,2025-05-19,2025-07-14
ACC-602292,502433,checking,9787-6672-6677-1453,BR-0191,2081.46,USD,active,0.1049,2023-02-15,2024-04-20
ACC-602293,502850,savings,1673-3086-1012-0950,BR-0019,191376.79,USD,active,4.4812,2020-06-03,2020-09-27
ACC-602294,501082,money_market,4868-8586-7539-0567,BR-0040,136092.49,USD,active,3.6658,2025-02-11,2025-11-29
ACC-602295,501022,money_market,5502-1320-6821-7336,BR-0167,147967.33,USD,closed,1.5664,2020-04-10,2022-02-13
ACC-602296,500487,checking,1503-0609-9772-2044,BR-0039,9943.0,USD,active,0.0999,2022-04-17,2022-07-19
ACC-602297,501498,savings,2505-0342-3059-5244,BR-0047,92207.21,USD,active,4.9613,2023-01-11,2024-08-17
ACC-602298,500743,cd,5580-5805-3491-1916,BR-0093,62873.76,USD,frozen,2.6192,2021-12-26,2022-06-13
ACC-602299,501300,money_market,0215-0750-7008-6380,BR-0069,348191.11,USD,active,3.0002,2024-04-16,2025-05-20
ACC-602300,500710,checking,2052-9094-4846-9752,BR-0149,8958.31,USD,active,0.3864,2023-09-22,2025-07-28
ACC-602301,500433,savings,5540-0238-1362-8504,BR-0118,65918.68,USD,active,2.8351,2021-01-06,2022-06-20
ACC-602302,500506,savings,9077-6503-6376-0568,BR-0042,182018.57,USD,active,1.0951,2023-01-04,2023-05-16
ACC-602303,500613,cd,3687-5767-6279-0279,BR-0172,57380.22,USD,active,3.7297,2019-08-02,2021-02-15
ACC-602304,500942,savings,7726-7227-8246-5832,BR-0133,179908.75,USD,active,1.8463,2023-10-25,2024-01-24
ACC-602305,502726,checking,0323-4503-8554-5662,BR-0105,8629.25,USD,dormant,0.0999,2022-08-05,2024-04-20
ACC-602306,500325,savings,6214-1876-2839-1771,BR-0004,156721.52,USD,active,2.3705,2021-11-19,2022-04-08
ACC-602307,501338,money_market,5858-4685-7375-7178,BR-0095,168970.09,USD,active,3.9603,2022-10-12,2023-10-28
ACC-602308,502409,checking,2402-2614-0418-4609,BR-0052,27778.21,USD,active,0.0666,2020-11-10,2021-03-07
ACC-602309,502491,savings,4852-3561-1452-3251,BR-0189,137446.99,USD,active,4.0215,2023-03-08,2024-12-13
ACC-602310,502995,savings,6928-8428-7158-5779,BR-0049,111223.16,USD,dormant,2.8109,2025-06-03,2025-11-18
ACC-602311,501849,checking,8929-6509-0928-3073,BR-0171,12003.44,USD,frozen,0.1537,2023-04-29,2024-04-13
ACC-602312,502333,money_market,7184-7072-2530-7515,BR-0127,368439.32,USD,active,2.9391,2021-04-05,2021-07-19
ACC-602313,502945,savings,8485-7053-2034-3578,BR-0195,175830.08,USD,dormant,4.2703,2024-08-14,2025-09-02
ACC-602314,501711,checking,0090-4154-2455-9813,BR-0179,219.98,USD,closed,0.1435,2024-04-07,2024-06-05
ACC-602315,502280,savings,8096-7383-5877-8013,BR-0042,181403.13,USD,active,3.3763,2020-05-13,2020-05-26
ACC-602316,501789,savings,8522-0988-1957-9880,BR-0181,78703.65,USD,active,4.3953,2022-01-29,2022-03-05
ACC-602317,501467,savings,3706-0964-5589-9962,BR-0043,171882.79,USD,active,4.7064,2019-09-16,2021-03-06
ACC-602318,501812,checking,9283-7397-9666-2713,BR-0138,41013.58,USD,active,0.3756,2025-04-02,2025-05-04
ACC-602319,502623,cd,9158-3569-3840-9537,BR-0186,152733.09,USD,dormant,3.4006,2021-08-27,2023-02-04
ACC-602320,500063,checking,4557-2841-5208-3759,BR-0057,13529.8,USD,closed,0.1725,2021-04-08,2021-09-11
ACC-602321,501199,savings,9827-4647-5553-0082,BR-0053,5650.14,USD,dormant,4.966,2019-06-27,2021-01-15
ACC-602322,502051,money_market,5297-1825-9568-4431,BR-0087,322430.97,USD,active,4.3575,2022-06-23,2023-12-06
ACC-602323,502457,savings,3888-3075-8978-1141,BR-0195,94528.91,USD,active,3.3868,2021-08-27,2023-01-23
ACC-602324,502410,checking,8060-6526-5055-0024,BR-0107,2596.97,USD,closed,0.3097,2024-07-02,2025-01-11
ACC-602325,502928,savings,4587-8824-7835-6825,BR-0102,68412.99,USD,active,4.6998,2023-08-21,2023-10-21
ACC-602326,500336,savings,5164-8167-7726-0745,BR-0165,7048.93,USD,active,1.702,2025-07-15,2025-07-29
ACC-602327,500347,savings,9562-6351-6091-0777,BR-0161,127883.3,USD,active,2.0968,2020-03-02,2020-11-20
ACC-602328,501617,checking,2664-4739-5262-7779,BR-0014,49955.74,USD,active,0.1644,2025-12-20,2025-12-26
ACC-602329,502899,savings,7954-3950-6946-0049,BR-0165,57003.27,USD,dormant,1.5853,2022-06-08,2024-03-04
ACC-602330,502365,savings,8745-8724-0720-5340,BR-0186,114217.95,USD,dormant,3.7781,2021-11-20,2021-11-24
ACC-602331,500474,cd,4358-2607-4693-3470,BR-0119,73973.69,USD,active,4.4535,2022-07-18,2023-04-24
ACC-602332,501042,savings,6528-0846-5574-3817,BR-0178,25490.3,USD,active,4.5841,2019-08-05,2020-06-25
ACC-602333,502130,savings,8421-9763-3464-4681,BR-0181,19156.82,USD,active,1.9624,2021-01-06,2022-11-10
ACC-602334,501697,money_market,2884-5673-4534-0476,BR-0071,6003.14,USD,dormant,3.5228,2025-03-26,2025-11-10
ACC-602335,501438,checking,3046-2790-4698-0445,BR-0141,31449.33,USD,active,0.2051,2019-09-07,2020-10-14
ACC-602336,502788,savings,0681-2501-8790-2458,BR-0198,55530.77,USD,active,0.6356,2024-10-16,2025-06-22
ACC-602337,501286,checking,8422-5680-5855-1343,BR-0123,42153.57,USD,active,0.2776,2021-03-01,2022-04-04
ACC-602338,500670,money_market,3931-3481-9887-7841,BR-0025,276018.05,USD,active,3.2944,2021-11-19,2022-10-26
ACC-602339,501302,money_market,5955-3952-5507-5426,BR-0075,451330.85,USD,dormant,4.3174,2020-05-01,2020-07-25
ACC-602340,501718,checking,3364-5196-7649-9057,BR-0124,12116.01,USD,dormant,0.145,2022-04-08,2022-10-08
ACC-602341,500761,money_market,0881-7461-3878-9282,BR-0149,302048.96,USD,active,2.2985,2019-01-05,2020-11-26
ACC-602342,502338,savings,3559-9687-4850-0949,BR-0124,22015.04,USD,active,3.8501,2019-06-11,2019-11-18
ACC-602343,502637,money_market,0600-0097-6865-3259,BR-0073,304598.56,USD,active,2.6388,2023-07-08,2023-10-01
ACC-602344,502249,cd,7503-9822-4932-7731,BR-0005,58466.84,USD,active,4.0395,2025-02-25,2025-12-20
ACC-602345,502295,checking,5729-2941-3912-5543,BR-0144,30761.02,USD,dormant,0.3088,2020-10-14,2022-04-25
ACC-602346,501052,money_market,4290-8009-1853-9450,BR-0015,409585.16,USD,active,3.3059,2025-10-20,2025-11-16
ACC-602347,500306,savings,3274-5338-8339-9342,BR-0044,159230.37,USD,dormant,4.8816,2025-08-11,2025-09-05
ACC-602348,500244,savings,9986-1961-0600-9096,BR-0175,175962.44,USD,active,1.0769,2020-02-03,2021-04-05
ACC-602349,500920,checking,0054-5672-6678-3684,BR-0180,47600.94,USD,dormant,0.1747,2022-05-07,2022-11-11
ACC-602350,502624,checking,0520-4245-2807-1478,BR-0096,18522.46,USD,frozen,0.3514,2020-03-20,2020-06-01
ACC-602351,502504,savings,0469-4076-2191-8596,BR-0032,9182.95,USD,frozen,4.7185,2019-08-09,2021-07-11
ACC-602352,501462,checking,4633-5007-8479-9164,BR-0116,1121.6,USD,dormant,0.1337,2024-12-30,2025-11-22
ACC-602353,501122,checking,1451-3842-3217-9980,BR-0015,35430.52,USD,dormant,0.113,2024-07-27,2025-07-26
ACC-602354,501471,cd,0212-5553-7195-2168,BR-0190,194757.0,USD,active,3.3303,2023-01-22,2024-12-07
ACC-602355,502571,checking,8720-9035-3798-1899,BR-0097,41695.55,USD,active,0.14,2022-03-14,2023-04-19
ACC-602356,501496,checking,9672-3540-2950-0777,BR-0043,37901.73,USD,dormant,0.1114,2021-10-19,2022-07-26
ACC-602357,500442,savings,7692-9025-9237-5411,BR-0168,87316.78,USD,active,4.9093,2022-01-27,2023-08-01
ACC-602358,500902,checking,9041-3423-8714-2732,BR-0126,37811.78,USD,active,0.1178,2022-05-10,2023-11-28
ACC-602359,500019,savings,2912-6213-9885-2000,BR-0013,193023.37,USD,active,4.0518,2021-07-31,2022-03-01
ACC-602360,500581,savings,5990-0678-4786-2420,BR-0105,198661.61,USD,active,3.1698,2019-03-25,2019-04-04
ACC-602361,500540,checking,3007-4882-5810-9898,BR-0157,536.92,USD,active,0.4254,2025-10-10,2025-11-20
ACC-602362,502923,savings,2948-0143-5283-2483,BR-0006,147627.91,USD,active,3.8574,2024-04-28,2025-01-24
ACC-602363,501250,checking,5276-3472-3066-8587,BR-0024,23370.6,USD,active,0.386,2021-09-14,2021-10-09
ACC-602364,502940,cd,8449-8161-9488-0126,BR-0153,74458.2,USD,active,3.6224,2024-10-03,2024-11-10
ACC-602365,502406,money_market,9293-6271-9707-7651,BR-0119,256920.8,USD,active,1.8505,2022-01-29,2022-08-14
ACC-602366,501129,savings,5165-2975-2599-3573,BR-0121,86894.64,USD,active,2.0453,2019-03-06,2019-08-23
ACC-602367,502458,checking,4461-1817-4519-2875,BR-0056,1163.24,USD,active,0.3404,2019-09-22,2021-05-31
ACC-602368,502171,checking,7233-2189-4422-3354,BR-0150,38629.26,USD,frozen,0.2624,2021-12-10,2022-09-07
ACC-602369,501668,checking,4832-5380-1541-9708,BR-0035,15268.98,USD,active,0.4159,2023-10-13,2024-10-10
ACC-602370,500552,checking,1262-0452-7429-9685,BR-0055,2994.51,USD,closed,0.031,2020-06-05,2021-05-28
ACC-602371,502767,checking,5094-6090-9200-9678,BR-0095,19289.28,USD,active,0.4577,2023-02-19,2023-08-02
ACC-602372,501170,savings,6187-5244-0722-5543,BR-0171,168581.29,USD,active,2.1543,2025-12-17,2025-12-29
ACC-602373,502887,savings,1608-7297-2114-4977,BR-0134,14652.72,USD,frozen,2.9425,2019-01-26,2019-05-24
ACC-602374,500671,cd,0550-6418-2030-6607,BR-0135,52304.84,USD,active,4.3064,2019-10-07,2020-12-01
ACC-602375,500800,checking,7932-9360-9559-3069,BR-0004,44008.56,USD,dormant,0.4248,2023-02-02,2023-10-18
ACC-602376,500493,savings,0941-4590-2551-5015,BR-0173,127230.34,USD,active,2.8167,2021-05-16,2023-02-18
ACC-602377,501713,money_market,6603-9648-9225-1699,BR-0025,238475.9,USD,dormant,2.8303,2019-12-27,2021-07-31
ACC-602378,501949,checking,6154-3216-4471-2257,BR-0029,15307.13,USD,active,0.0444,2019-07-05,2021-04-01
ACC-602379,501207,savings,8956-3276-0604-9798,BR-0153,100729.33,USD,active,3.2755,2023-08-14,2024-12-11
ACC-602380,502471,cd,7471-2007-0921-4243,BR-0141,238443.82,USD,active,4.0175,2025-10-16,2025-10-24
ACC-602381,502041,savings,5000-3978-4351-9205,BR-0031,107672.24,USD,active,3.9462,2021-01-31,2022-11-25
ACC-602382,500407,money_market,6734-5366-2492-5569,BR-0107,358672.05,USD,active,1.98,2020-05-17,2021-08-02
ACC-602383,501633,checking,1976-7399-4859-6613,BR-0025,11565.29,USD,dormant,0.1123,2021-03-05,2022-04-21
ACC-602384,500312,savings,3934-5875-5485-6411,BR-0148,109484.05,USD,active,1.6788,2025-10-08,2025-12-12
ACC-602385,500831,checking,4464-6629-1478-7890,BR-0126,15478.24,USD,active,0.1416,2020-05-09,2020-09-29
ACC-602386,501098,money_market,8837-9771-8114-9618,BR-0128,431709.17,USD,dormant,2.684,2020-03-14,2022-02-11
ACC-602387,501712,checking,1159-0599-4774-5168,BR-0195,48565.94,USD,closed,0.285,2025-11-03,2025-12-27
ACC-602388,501898,savings,3517-3311-7020-3440,BR-0073,86762.36,USD,dormant,3.9888,2019-08-09,2019-12-05
ACC-602389,501130,cd,1683-2302-1573-6183,BR-0151,20562.38,USD,active,2.9979,2022-01-03,2023-04-26
ACC-602390,500680,cd,5303-8778-5797-2708,BR-0036,28405.15,USD,active,3.5502,2022-10-17,2024-02-09
ACC-602391,501892,money_market,0424-8391-2157-8014,BR-0023,177704.93,USD,closed,2.2971,2021-06-29,2022-06-23
ACC-602392,501341,savings,7132-6273-0109-4348,BR-0058,76632.6,USD,active,4.0415,2019-03-09,2019-06-21
ACC-602393,501574,money_market,9951-5083-8888-2209,BR-0175,142940.27,USD,active,2.6723,2023-10-27,2025-01-20
ACC-602394,502653,checking,0472-7766-2311-6902,BR-0163,11922.73,USD,closed,0.3312,2019-05-09,2019-08-01
ACC-602395,501268,savings,1665-6287-0249-9852,BR-0116,114835.92,USD,dormant,4.8063,2020-10-28,2021-11-18
ACC-602396,502527,money_market,0674-0978-2124-7535,BR-0128,397878.84,USD,dormant,4.9601,2024-09-08,2025-07-22
ACC-602397,500095,checking,7104-3999-0198-7755,BR-0146,1730.79,USD,dormant,0.2117,2023-11-12,2024-08-29
ACC-602398,500851,checking,2121-5633-9943-0263,BR-0070,36495.61,USD,dormant,0.4706,2025-10-27,2025-12-22
ACC-602399,502672,savings,5891-4140-7593-5150,BR-0117,129408.67,USD,closed,4.8697,2022-07-18,2023-10-13
ACC-602400,501581,checking,9405-9029-0171-4949,BR-0125,39526.07,USD,dormant,0.013,2020-01-07,2020-07-04
ACC-602401,502776,savings,3938-7166-9862-8605,BR-0006,29107.79,USD,frozen,1.3823,2025-03-28,2025-05-10
ACC-602402,500150,checking,5107-0017-1527-6889,BR-0130,48414.61,USD,active,0.3668,2021-06-05,2022-01-10
ACC-602403,501280,checking,2679-0817-2907-1000,BR-0087,45774.22,USD,dormant,0.4335,2024-01-07,2024-01-20
ACC-602404,500732,savings,5792-0392-4815-5578,BR-0165,81571.24,USD,active,3.4921,2025-05-16,2025-11-18
ACC-602405,501367,savings,2922-1731-1351-2402,BR-0179,125066.88,USD,active,4.3159,2023-11-19,2025-04-27
ACC-602406,502992,checking,5274-8158-8242-1918,BR-0069,39697.7,USD,active,0.4863,2024-10-24,2025-07-30
ACC-602407,502620,checking,9914-0019-6462-9388,BR-0193,47158.24,USD,dormant,0.4463,2021-06-23,2022-01-18
ACC-602408,502565,savings,2387-0281-9389-2257,BR-0120,103849.7,USD,closed,3.4748,2020-11-08,2022-02-28
ACC-602409,500785,checking,8233-1646-1060-4662,BR-0138,22766.59,USD,active,0.2407,2025-12-12,2025-12-29
ACC-602410,502527,savings,1009-8773-4789-7554,BR-0039,68064.02,USD,closed,3.1228,2021-02-13,2022-12-31
ACC-602411,502879,savings,7985-3477-0588-1752,BR-0106,108130.6,USD,active,2.2001,2024-08-20,2025-01-09
ACC-602412,502594,checking,1607-6084-0438-7810,BR-0081,10577.08,USD,active,0.0984,2021-06-04,2023-01-07
ACC-602413,500981,savings,6428-4590-4935-0379,BR-0055,61365.84,USD,active,0.503,2023-06-20,2023-08-06
ACC-602414,501941,savings,8987-5935-7228-3112,BR-0165,97596.19,USD,closed,0.8562,2023-05-13,2023-07-28
ACC-602415,500993,savings,0745-8026-1050-2627,BR-0013,155610.56,USD,active,4.6505,2019-07-02,2019-08-24
ACC-602416,500749,cd,3875-5495-8596-1291,BR-0135,157592.24,USD,active,3.9718,2021-07-23,2023-07-19
ACC-602417,500215,checking,2187-5341-3261-3845,BR-0075,24692.48,USD,frozen,0.1588,2023-09-25,2024-01-17
ACC-602418,500632,checking,5820-5040-7794-1966,BR-0096,8239.32,USD,dormant,0.3159,2021-03-06,2021-10-26
ACC-602419,502736,checking,1256-7510-1047-2639,BR-0082,37213.64,USD,closed,0.4563,2023-02-24,2024-08-30
ACC-602420,500661,checking,6676-5921-5033-0473,BR-0166,22716.68,USD,active,0.1414,2024-01-24,2024-07-29
ACC-602421,500126,checking,8281-8362-3844-7958,BR-0061,28543.0,USD,active,0.1472,2019-03-07,2019-10-24
ACC-602422,502519,savings,3789-9391-6109-4902,BR-0027,115806.07,USD,active,2.2577,2024-11-15,2025-07-11
ACC-602423,502820,checking,3853-7299-7177-4779,BR-0062,30857.02,USD,active,0.4676,2024-11-08,2025-05-15
ACC-602424,501098,checking,5605-1669-1610-5606,BR-0109,19722.05,USD,active,0.462,2019-10-22,2021-07-08
ACC-602425,502923,checking,4201-6244-1119-4287,BR-0191,45992.23,USD,active,0.3062,2021-01-09,2021-04-21
ACC-602426,501741,checking,8385-3784-3631-0005,BR-0174,21542.07,USD,active,0.2804,2025-01-09,2025-10-10
ACC-602427,501055,checking,5701-0722-1964-3355,BR-0118,16498.57,USD,active,0.1832,2019-07-20,2020-12-23
ACC-602428,502685,savings,2946-2638-0650-9512,BR-0010,62862.03,USD,active,2.6003,2022-08-31,2023-01-28
ACC-602429,502064,cd,3770-7055-1767-2628,BR-0188,64850.36,USD,active,4.833,2023-06-09,2024-05-03
ACC-602430,501232,checking,6309-6619-4784-1469,BR-0031,37004.73,USD,active,0.183,2023-02-04,2024-04-06
ACC-602431,502655,savings,9487-3272-9018-9251,BR-0097,184450.8,USD,active,4.6054,2024-11-07,2025-12-10
ACC-602432,502596,checking,1799-2071-7575-5151,BR-0099,16727.93,USD,dormant,0.4571,2025-05-01,2025-10-01
ACC-602433,502719,savings,1914-6511-2633-9347,BR-0156,181039.92,USD,dormant,1.4476,2020-06-30,2022-03-20
ACC-602434,502651,savings,6648-0762-4584-4385,BR-0064,24583.23,USD,active,4.0412,2021-09-29,2021-10-09
ACC-602435,502700,checking,0875-5094-1815-0927,BR-0022,21288.66,USD,active,0.2111,2021-05-04,2022-03-04
ACC-602436,500955,checking,5908-5357-0450-2814,BR-0071,18918.23,USD,active,0.3739,2025-12-20,2025-12-30
ACC-602437,502920,savings,4996-0523-3720-2978,BR-0108,163875.44,USD,active,3.5843,2023-06-07,2023-12-15
ACC-602438,501103,savings,9330-9088-3289-7512,BR-0057,140583.08,USD,closed,1.0339,2022-09-20,2023-12-10
ACC-602439,500058,checking,9993-6652-0499-2423,BR-0020,3585.28,USD,active,0.1443,2025-06-06,2025-12-29
ACC-602440,501362,money_market,3800-5820-6010-0443,BR-0027,76501.98,USD,active,3.2551,2025-10-04,2025-11-09
ACC-602441,502506,checking,8752-9527-4895-1247,BR-0087,33831.42,USD,active,0.1666,2019-09-08,2021-07-05
ACC-602442,500123,savings,2019-0440-4242-6306,BR-0106,91053.86,USD,closed,2.8665,2020-03-11,2020-06-10
ACC-602443,501241,checking,6894-4084-0923-4914,BR-0095,40612.53,USD,active,0.1187,2019-09-23,2020-09-23
ACC-602444,502626,savings,3735-8486-8463-5575,BR-0199,85846.54,USD,frozen,2.3712,2024-08-19,2024-09-02
